date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,dividend_yield,PER,PBR,Volume,BuyAmount,SellAmount,0,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio
2018-08-14,17488913.0,4262753253.0,245.0,245.0,242.5,243.5,3.0,7415.0,3.29,17.97,4.24,903000.0,215538000.0,215989500.0,74370924000.0,121.0,19.0,6482595.0,341.0,9097.0,9336.0,2.0,71.0,2.0,6482595.0,225.0,2422.0,2270.0,5820920331,20109460127,22.44,77.55,100.0,100.0
2018-08-15,19236321.0,4642117523.0,244.5,244.5,239.5,241.5,-2.0,8920.0,3.31,17.82,4.2,1233000.0,295417000.0,295865000.0,74370924000.0,370.0,3.0,6482595.0,294.0,9170.0,9097.0,1.0,157.0,0.0,6482595.0,116.0,2381.0,2422.0,5817960374,20112420084,22.43,77.56,100.0,100.0
2018-08-16,19155966.0,4587260340.0,238.0,241.5,238.0,239.0,-2.5,9397.0,3.35,17.64,4.16,1129000.0,272683500.0,273055500.0,74370924000.0,477.0,10.0,6482595.0,125.0,9512.0,9170.0,2.0,225.0,1.0,6482595.0,43.0,2198.0,2381.0,5818542315,20111838143,22.43,77.56,100.0,100.0
2018-08-17,19634474.0,4707354383.0,239.5,241.0,239.0,239.5,0.5,6680.0,3.34,17.68,4.17,1859000.0,453620000.0,453409500.0,74370924000.0,351.0,6.0,6482595.0,85.0,9772.0,9512.0,0.0,39.0,0.0,6482595.0,109.0,2268.0,2198.0,5823987448,20106393010,22.46,77.53,100.0,100.0
2018-08-20,17014437.0,4068729103.0,239.5,240.0,238.0,239.5,0.0,6640.0,3.34,17.68,4.17,2407000.0,586826000.0,588466500.0,74370924000.0,153.0,10.0,6482595.0,177.0,9738.0,9772.0,0.0,55.0,0.0,6482595.0,69.0,2282.0,2268.0,5824035847,20106344611,22.46,77.53,100.0,100.0
2018-08-21,13871127.0,3328215657.0,239.0,241.0,238.5,241.0,1.5,5474.0,3.32,17.79,4.19,1427000.0,350141500.0,350181500.0,91055038000.0,253.0,3.0,6482595.0,43.0,9945.0,9738.0,1.0,98.0,0.0,6482595.0,38.0,2222.0,2282.0,5821209808,20109170650,22.44,77.55,100.0,100.0
2018-08-22,12679240.0,3063201922.0,241.5,242.5,240.5,242.0,1.0,5009.0,3.31,17.86,4.21,2682000.0,668486500.0,668788500.0,91055038000.0,351.0,1.0,6482595.0,251.0,10044.0,9945.0,0.0,50.0,0.0,6482595.0,56.0,2228.0,2222.0,5823251852,20107128606,22.45,77.54,100.0,100.0
2018-08-23,17216240.0,4200671070.0,243.0,244.5,243.0,244.5,2.5,5660.0,3.27,18.04,4.26,6170000.0,1577807000.0,1584997500.0,91055038000.0,191.0,12.0,6482595.0,564.0,9659.0,10044.0,0.0,33.0,0.0,6482595.0,146.0,2341.0,2228.0,5820898266,20109482192,22.44,77.55,100.0,100.0
2018-08-24,15446943.0,3772959070.0,245.5,246.0,243.0,243.5,-1.0,5099.0,3.29,17.97,4.24,6900000.0,1825433000.0,1828494500.0,91055038000.0,390.0,3.0,6482595.0,120.0,9926.0,9659.0,1.0,17.0,0.0,6482595.0,58.0,2382.0,2341.0,5820561077,20109819381,22.44,77.55,100.0,100.0
2018-08-27,15579299.0,3825736755.0,246.0,246.5,244.5,245.0,1.5,7858.0,3.27,18.08,4.26,6258000.0,1601167000.0,1604246500.0,91055038000.0,83.0,1.0,6482595.0,458.0,9550.0,9926.0,0.0,22.0,0.0,6482595.0,72.0,2432.0,2382.0,5822691467,20107688991,22.45,77.54,100.0,100.0
2018-08-28,40410531.0,10075613779.0,248.5,250.0,248.0,249.5,4.5,16881.0,3.21,18.41,4.34,1599000.0,411915500.0,413355500.0,91055038000.0,1115.0,0.0,6482595.0,472.0,10193.0,9550.0,0.0,74.0,0.0,6482595.0,342.0,2700.0,2432.0,5822445097,20107935361,22.45,77.54,100.0,100.0
2018-08-29,57633182.0,14784556456.0,253.5,259.0,253.5,259.0,9.5,25668.0,3.09,19.11,4.51,2136000.0,548801000.0,549576000.0,91055038000.0,1127.0,1.0,6482595.0,995.0,10324.0,10193.0,6.0,130.0,0.0,6482595.0,652.0,3222.0,2700.0,5810718655,20119661803,22.4,77.59,100.0,100.0
2018-08-30,52622808.0,13914404873.0,264.5,268.0,262.5,263.5,4.5,22862.0,3.04,19.45,4.59,4210000.0,1101938500.0,1103131000.0,91055038000.0,1399.0,23.0,6482595.0,1883.0,9817.0,10324.0,23.0,95.0,23.0,6482595.0,320.0,3424.0,3222.0,5810025744,20120354714,22.4,77.59,100.0,100.0
2018-08-31,70000506.0,17920548387.0,257.5,259.0,254.0,256.0,-7.5,19019.0,3.13,18.89,4.46,4498000.0,1180367000.0,1189901000.0,91055038000.0,1758.0,14.0,6482595.0,422.0,11139.0,9817.0,5.0,460.0,0.0,6482595.0,64.0,3028.0,3424.0,5803623437,20126757021,22.38,77.61,100.0,100.0
2018-09-03,34510555.0,8901193266.0,259.0,260.0,256.5,257.0,1.0,11442.0,3.11,18.97,4.47,3094000.0,810970000.0,812818500.0,91055038000.0,877.0,9.0,6482595.0,1203.0,10804.0,11139.0,4.0,43.0,0.0,6482595.0,202.0,3187.0,3028.0,5786126885,20144253573,22.31,77.68,100.0,100.0
2018-09-04,41455615.0,10654493061.0,258.5,259.5,255.5,257.5,0.5,9069.0,3.11,19.0,4.48,3681000.0,974586500.0,976395500.0,91055038000.0,510.0,6.0,6482595.0,339.0,10969.0,10804.0,3.0,97.0,3.0,6482595.0,70.0,3157.0,3187.0,5758985737,20171394721,22.2,77.79,100.0,100.0
2018-09-05,52706459.0,13833360422.0,260.0,264.5,259.0,264.0,6.5,16421.0,3.03,19.48,4.59,5284000.0,1374147000.0,1377440500.0,91055038000.0,1176.0,11.0,6482595.0,882.0,11252.0,10969.0,8.0,18.0,0.0,6482595.0,393.0,3532.0,3157.0,5743021373,20187359085,22.14,77.85,100.0,100.0
2018-09-06,39779488.0,10467251488.0,268.0,268.0,261.0,261.0,-3.0,11996.0,3.07,19.26,4.54,3475000.0,901602000.0,904239500.0,91055038000.0,420.0,0.0,6482595.0,547.0,11125.0,11252.0,13.0,103.0,0.0,6482595.0,144.0,3573.0,3532.0,5745957491,20184422967,22.15,77.84,100.0,100.0
2018-09-07,44746728.0,11753033262.0,263.0,264.0,260.5,264.0,3.0,15015.0,3.03,19.48,4.59,6318000.0,1616535000.0,1617107000.0,91055038000.0,275.0,1.0,6482595.0,1216.0,10183.0,11125.0,6.0,47.0,0.0,6482595.0,268.0,3794.0,3573.0,5737553364,20192827094,22.12,77.87,100.0,100.0
2018-09-10,62851599.0,16669866076.0,266.5,266.5,262.5,264.5,0.5,15504.0,3.02,19.52,4.6,4515000.0,1166894500.0,1170196500.0,91055038000.0,882.0,1.0,6482595.0,1461.0,9603.0,10183.0,0.0,130.0,0.0,6482595.0,194.0,3858.0,3794.0,5736389759,20193990699,22.12,77.87,100.0,100.0
2018-09-11,44981276.0,11709484991.0,263.0,263.5,258.0,260.0,-4.5,14768.0,3.08,19.19,4.52,2733000.0,708114000.0,710719000.0,91055038000.0,850.0,57.0,6482595.0,726.0,9670.0,9603.0,7.0,556.0,0.0,6482595.0,97.0,3399.0,3858.0,5726206227,20204174231,22.08,77.91,100.0,100.0
2018-09-12,38415965.0,9987682900.0,261.0,262.0,258.0,260.5,0.5,12104.0,3.07,19.23,4.53,2763000.0,704904500.0,705582500.0,91055038000.0,448.0,1.0,6482595.0,307.0,9810.0,9670.0,4.0,120.0,1.0,6482595.0,215.0,3493.0,3399.0,5724192592,20206187866,22.07,77.92,100.0,100.0
2018-09-13,37959180.0,9721989110.0,260.0,260.0,253.5,255.0,-5.5,14987.0,3.14,18.82,4.44,8264000.0,2131830000.0,2133509500.0,91055038000.0,779.0,7.0,6482595.0,253.0,10329.0,9810.0,3.0,473.0,0.0,6482595.0,150.0,3170.0,3493.0,5705360214,20225020244,22.0,77.99,100.0,100.0
2018-09-14,40034219.0,10379404959.0,257.0,261.5,257.0,261.0,6.0,15690.0,3.07,19.26,4.54,2776000.0,718865500.0,720549000.0,91055038000.0,527.0,0.0,6482595.0,773.0,10083.0,10329.0,17.0,122.0,0.0,6482595.0,344.0,3392.0,3170.0,5691258922,20239121536,21.94,78.05,100.0,100.0
2018-09-17,25041358.0,6483537091.0,262.5,262.5,257.0,258.0,-3.0,10710.0,3.1,19.04,4.49,5118000.0,1330590500.0,1335232000.0,91055038000.0,991.0,0.0,6482595.0,317.0,10757.0,10083.0,7.0,151.0,0.0,6482595.0,35.0,3276.0,3392.0,5690456721,20239923737,21.94,78.05,100.0,100.0
2018-09-18,34381152.0,8771502830.0,256.5,257.0,254.0,254.5,-3.5,11097.0,3.14,18.78,4.43,2717000.0,712878000.0,712899000.0,94921920000.0,724.0,12.0,6482595.0,302.0,11167.0,10757.0,4.0,283.0,13.0,6482595.0,99.0,3079.0,3276.0,5683407705,20246972753,21.91,78.08,100.0,100.0
2018-09-19,69978711.0,18074954749.0,258.0,260.0,257.0,258.0,3.5,14056.0,3.1,19.04,4.49,2381000.0,625207000.0,626329000.0,94921920000.0,834.0,2.0,6482595.0,697.0,11302.0,11167.0,2.0,21.0,0.0,6482595.0,257.0,3315.0,3079.0,5690653644,20239726814,21.94,78.05,100.0,100.0
2018-09-20,35577071.0,9225009310.0,261.5,261.5,257.5,260.0,2.0,9444.0,3.08,19.19,4.52,2916000.0,770821500.0,771723500.0,94921920000.0,525.0,31.0,6482595.0,807.0,10989.0,11302.0,10.0,32.0,0.0,6482595.0,116.0,3399.0,3315.0,5678500510,20251879948,21.89,78.1,100.0,100.0
2018-09-21,36500974.0,9510363894.0,261.5,261.5,258.0,261.5,1.5,10159.0,3.06,19.3,4.55,7586000.0,1989999500.0,1994215000.0,94921920000.0,632.0,2.0,6482595.0,529.0,11090.0,10989.0,5.0,61.0,0.0,6482595.0,96.0,3434.0,3399.0,5676114714,20254265744,21.88,78.11,100.0,100.0
2018-09-25,24978062.0,6552894296.0,261.5,264.0,260.5,263.5,2.0,10082.0,3.04,19.45,4.59,1378000.0,361609500.0,361653000.0,94921920000.0,634.0,3.0,6482595.0,646.0,11075.0,11090.0,0.0,107.0,0.0,6482595.0,120.0,3447.0,3434.0,5670934697,20259445761,21.86,78.13,100.0,100.0
2018-09-26,25061115.0,6577367245.0,263.0,263.5,261.0,263.5,0.0,7007.0,3.04,19.45,4.59,4578000.0,1183685000.0,1186860500.0,94921920000.0,243.0,0.0,6482595.0,466.0,10852.0,11075.0,0.0,31.0,85.0,6482595.0,93.0,3424.0,3447.0,5652934395,20277446063,21.8,78.19,100.0,100.0
2018-09-27,38495371.0,10185827315.0,264.0,266.0,262.0,265.0,1.5,11536.0,3.02,19.56,4.61,3954000.0,1021985500.0,1023009000.0,94921920000.0,408.0,46.0,6482595.0,437.0,10777.0,10852.0,5.0,34.0,0.0,6482595.0,246.0,3636.0,3424.0,5625946757,20304433701,21.69,78.3,100.0,100.0
2018-09-28,39645486.0,10412455506.0,266.0,266.0,260.0,262.5,-2.5,13060.0,3.05,19.37,4.57,5330000.0,1358806500.0,1360031500.0,94921920000.0,805.0,21.0,6482595.0,551.0,11010.0,10777.0,12.0,396.0,0.0,6482595.0,36.0,3276.0,3636.0,5619647607,20310732851,21.67,78.32,100.0,100.0
2018-10-01,22409380.0,5882532290.0,262.0,264.0,261.0,263.0,0.5,11914.0,3.04,19.41,4.58,5195000.0,1299482500.0,1300552000.0,94921920000.0,197.0,1.0,6482595.0,318.0,10888.0,11010.0,4.0,35.0,0.0,6482595.0,84.0,3325.0,3276.0,5615418302,20314962156,21.65,78.34,100.0,100.0
2018-10-02,38391491.0,9926505357.0,262.0,263.0,257.0,257.5,-5.5,17095.0,3.11,19.0,4.48,7719000.0,1876709500.0,1878854000.0,94921920000.0,943.0,0.0,6482595.0,190.0,11641.0,10888.0,2.0,307.0,0.0,6482595.0,333.0,3351.0,3325.0,5615032674,20315347784,21.65,78.34,100.0,100.0
2018-10-03,25228536.0,6527393860.0,257.5,260.0,257.0,260.0,2.5,9992.0,3.08,19.19,4.52,4597000.0,1119060000.0,1120937500.0,94921920000.0,157.0,1.0,6482595.0,453.0,11344.0,11641.0,6.0,166.0,0.0,6482595.0,268.0,3453.0,3351.0,5600689586,20329690872,21.59,78.4,100.0,100.0
2018-10-04,38009727.0,9690178362.0,257.0,257.5,254.0,254.0,-6.0,15094.0,3.15,18.75,4.42,12550000.0,2888376500.0,2898225000.0,94921920000.0,1226.0,1.0,6482595.0,229.0,12340.0,11344.0,2.0,329.0,0.0,6482595.0,214.0,3338.0,3453.0,5599229368,20331151090,21.59,78.4,100.0,100.0
2018-10-05,40396660.0,10101451270.0,250.0,253.0,248.5,250.0,-4.0,16031.0,3.2,18.45,4.35,8846000.0,2047392500.0,2054834000.0,94921920000.0,1055.0,0.0,6482595.0,899.0,12496.0,12340.0,13.0,498.0,1.0,6482595.0,353.0,3192.0,3338.0,5600781821,20329598637,21.59,78.4,100.0,100.0
2018-10-08,51083958.0,12426290240.0,245.5,246.5,241.0,243.5,-6.5,20745.0,3.29,17.97,4.24,5912000.0,1369178500.0,1369741000.0,94921920000.0,2126.0,2.0,6482595.0,520.0,14100.0,12496.0,17.0,618.0,1.0,6482595.0,109.0,2682.0,3192.0,5620451294,20309929164,21.67,78.32,100.0,100.0
2018-10-09,28933345.0,7051600725.0,243.5,245.0,242.0,244.0,0.5,11743.0,3.28,18.01,4.25,5950000.0,1385734000.0,1394040500.0,94921920000.0,525.0,15.0,6482595.0,471.0,14139.0,14100.0,8.0,118.0,1.0,6482595.0,279.0,2842.0,2682.0,5615802130,20314578328,21.65,78.34,100.0,100.0
2018-10-11,96033657.0,22115862239.0,233.5,233.5,227.0,227.5,-16.5,37543.0,3.52,16.79,3.96,8787000.0,2112110500.0,2118387000.0,94921920000.0,2403.0,10.0,6482595.0,1828.0,14704.0,14139.0,53.0,794.0,0.0,6482595.0,657.0,2705.0,2842.0,5632321295,20298059163,21.72,78.27,100.0,100.0
2018-10-12,54439769.0,12650322522.0,231.0,237.0,229.0,237.0,9.5,17980.0,3.38,17.49,4.12,3668000.0,869598000.0,870637000.0,94921920000.0,913.0,5.0,6482595.0,1360.0,14252.0,14704.0,14.0,745.0,0.0,6482595.0,494.0,2454.0,2705.0,5641111742,20289268716,21.75,78.24,100.0,100.0
2018-10-15,46471280.0,10766953220.0,234.0,234.0,230.5,230.5,-6.5,16558.0,3.47,17.01,4.01,7774000.0,1809595000.0,1819984500.0,94921920000.0,1120.0,26.0,6482595.0,378.0,14968.0,14252.0,8.0,481.0,0.0,6482595.0,621.0,2594.0,2454.0,5664873024,20265507434,21.84,78.15,100.0,100.0
2018-10-16,39129077.0,9155829047.0,229.5,237.0,229.0,237.0,6.5,15182.0,3.38,17.49,4.12,7785000.0,1822609500.0,1826488000.0,94921920000.0,307.0,2.0,6482595.0,1370.0,13903.0,14968.0,14.0,368.0,0.0,6482595.0,586.0,2812.0,2594.0,5673159264,20257221194,21.87,78.12,100.0,100.0
2018-10-17,42887858.0,10318955161.0,241.5,243.0,238.0,238.5,1.5,17550.0,3.35,17.6,4.15,3534000.0,821724000.0,823124500.0,94921920000.0,978.0,9.0,6482595.0,775.0,14097.0,13903.0,11.0,275.0,0.0,6482595.0,295.0,2832.0,2812.0,5710741632,20219638826,22.02,77.97,100.0,100.0
2018-10-18,27793430.0,6587887632.0,238.0,239.0,235.5,236.5,-2.0,10599.0,3.38,17.45,4.12,7087000.0,1622424000.0,1625683000.0,101550181000.0,488.0,22.0,6482595.0,307.0,14256.0,14097.0,7.0,181.0,0.0,6482595.0,408.0,3059.0,2832.0,5719567609,20210812849,22.05,77.94,100.0,100.0
2018-10-19,29648460.0,6927405460.0,231.0,236.5,230.0,236.0,-0.5,12378.0,3.39,17.42,4.11,10628000.0,2342617500.0,2342323500.0,101550181000.0,516.0,1.0,6482595.0,595.0,14176.0,14256.0,19.0,400.0,0.0,6482595.0,291.0,2950.0,3059.0,5743726485,20186653973,22.15,77.84,100.0,100.0
2018-10-22,29275777.0,6872467149.0,232.5,238.0,231.5,237.0,1.0,10384.0,3.38,17.49,4.12,7622000.0,1679261000.0,1680759000.0,101550181000.0,668.0,7.0,6482595.0,279.0,14558.0,14176.0,19.0,253.0,0.0,6482595.0,357.0,3054.0,2950.0,5749668422,20180712036,22.17,77.82,100.0,100.0
2018-10-23,36757745.0,8538586595.0,232.0,234.0,230.0,230.0,-7.0,13071.0,3.48,16.97,4.0,2515000.0,558713500.0,559672000.0,101550181000.0,948.0,48.0,6482595.0,475.0,14983.0,14558.0,16.0,475.0,2.0,6482595.0,179.0,2756.0,3054.0,5754105163,20176275295,22.19,77.8,100.0,100.0
2018-10-24,45480950.0,10426514872.0,230.0,231.0,227.0,229.5,-0.5,17339.0,3.49,16.94,3.99,7052000.0,1569303000.0,1575608000.0,101550181000.0,685.0,24.0,6482595.0,386.0,15258.0,14983.0,18.0,706.0,0.0,6482595.0,243.0,2293.0,2756.0,5765369213,20165011245,22.23,77.76,100.0,100.0
2018-10-25,75524118.0,16643542368.0,220.5,222.0,219.5,219.5,-10.0,27514.0,3.64,16.2,3.82,8262000.0,1902208000.0,1909879500.0,101550181000.0,1673.0,139.0,6482595.0,975.0,15817.0,15258.0,22.0,673.0,0.0,6482595.0,655.0,2275.0,2293.0,5772249531,20158130927,22.26,77.73,100.0,100.0
2018-10-26,54073644.0,11941421696.0,223.0,224.0,217.0,221.0,1.5,17106.0,3.62,16.31,3.85,7790000.0,1832737500.0,1837715500.0,101550181000.0,556.0,5.0,6482595.0,918.0,15450.0,15817.0,21.0,182.0,10.0,6482595.0,526.0,2609.0,2275.0,5777587345,20152793113,22.28,77.71,100.0,100.0
2018-10-29,18463792.0,4107663616.0,223.0,224.0,221.0,222.5,1.5,7679.0,3.6,16.42,3.87,6622000.0,1556770000.0,1559957000.0,101550181000.0,215.0,25.0,6482595.0,413.0,15227.0,15450.0,19.0,306.0,0.0,6482595.0,185.0,2488.0,2609.0,5788829164,20141551294,22.32,77.67,100.0,100.0
2018-10-30,29085931.0,6487213284.0,221.0,225.0,220.5,223.0,0.5,8574.0,3.59,16.46,3.88,3915000.0,916429000.0,917664000.0,101550181000.0,379.0,5.0,6482595.0,550.0,15051.0,15227.0,5.0,174.0,0.0,6482595.0,540.0,2854.0,2488.0,5804995805,20125384653,22.38,77.61,100.0,100.0
2018-10-31,59933201.0,13844478353.0,228.0,234.0,228.0,234.0,11.0,19183.0,3.42,17.27,4.07,5450000.0,1274864500.0,1277640500.0,101550181000.0,358.0,28.0,6482595.0,1527.0,13854.0,15051.0,37.0,189.0,0.0,6482595.0,780.0,3445.0,2854.0,5833605687,20096774771,22.49,77.5,100.0,100.0
2018-11-01,44514797.0,10480329245.0,236.0,237.0,233.0,235.5,1.5,11435.0,3.4,17.38,4.1,7851000.0,1840385000.0,1841827000.0,101550181000.0,243.0,8.0,6482595.0,770.0,13319.0,13854.0,15.0,144.0,0.0,6482595.0,332.0,3633.0,3445.0,5831310915,20099069543,22.48,77.51,100.0,100.0
